yearSeason,slugSeason,slugTeam,idPlayer,namePlayer,idTeam,yearSeasonStart,numberJersey,countYearsExperience,weightLBS,heightInches,nameTeam,groupPosition,dateBirth,nameSchool,agePlayer,urlTeamSeasonLogo,urlPlayerStats,urlPlayerThumbnail,urlPlayerHeadshot,urlPlayerActionPhoto,urlPlayerPhoto,Include
2025,2024-25,LAL,1642261,Dalton Knecht,1610612747,2024,4,0,215,78,Dalton,F,4/19/2001,Tennessee,23,https://stats.nba.com/media/img/teams/logos/season/2024-25/LAL_logo.svg,https://stats.nba.com/player/1642261,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642261.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642261.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,LAL,1629629,Cam Reddish,1610612747,2024,5,5,217,79,Cam,F-G,9/1/1999,Duke,25,https://stats.nba.com/media/img/teams/logos/season/2024-25/LAL_logo.svg,https://stats.nba.com/player/1629629,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629629.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629629.png,https://stats.nba.com/media/players/700/1629629.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,LAL,1629216,Gabe Vincent,1610612747,2024,7,5,200,74,Gabe,G,6/14/1996,California-Santa Barbara,28,https://stats.nba.com/media/img/teams/logos/season/2024-25/LAL_logo.svg,https://stats.nba.com/player/1629216,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629216.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629216.png,https://stats.nba.com/media/players/700/1629216.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,LAL,1642355,Bronny James,1610612747,2024,9,0,210,74,Bronny,G,10/6/2004,Southern California,19,https://stats.nba.com/media/img/teams/logos/season/2024-25/LAL_logo.svg,https://stats.nba.com/player/1642355,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642355.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642355.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,LAL,1629637,Jaxson Hayes,1610612747,2024,11,5,220,84,Jaxson,C-F,5/23/2000,Texas,24,https://stats.nba.com/media/img/teams/logos/season/2024-25/LAL_logo.svg,https://stats.nba.com/player/1629637,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629637.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629637.png,https://stats.nba.com/media/players/700/1629637.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,LAL,1631108,Max Christie,1610612747,2024,12,2,190,77,Max,G,2/10/2003,Michigan State,21,https://stats.nba.com/media/img/teams/logos/season/2024-25/LAL_logo.svg,https://stats.nba.com/player/1631108,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631108.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631108.png,https://stats.nba.com/media/players/700/1631108.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,LAL,1630658,Colin Castleton,1610612747,2024,14,1,250,82,Colin,C,5/25/2000,Florida,24,https://stats.nba.com/media/img/teams/logos/season/2024-25/LAL_logo.svg,https://stats.nba.com/player/1630658,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630658.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630658.png,https://stats.nba.com/media/players/700/1630658.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,LAL,1630559,Austin Reaves,1610612747,2024,15,3,197,77,Austin,G,5/29/1998,Oklahoma,26,https://stats.nba.com/media/img/teams/logos/season/2024-25/LAL_logo.svg,https://stats.nba.com/player/1630559,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630559.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630559.png,https://stats.nba.com/media/players/700/1630559.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,Y
2025,2024-25,LAL,1641721,Maxwell Lewis,1610612747,2024,21,1,195,79,Maxwell,F,7/27/2002,Pepperdine,22,https://stats.nba.com/media/img/teams/logos/season/2024-25/LAL_logo.svg,https://stats.nba.com/player/1641721,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641721.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641721.png,https://stats.nba.com/media/players/700/1641721.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,LAL,2544,LeBron James,1610612747,2024,23,21,250,81,LeBron,F,12/30/1984,St. Vincent-St. Mary HS (OH),39,https://stats.nba.com/media/img/teams/logos/season/2024-25/LAL_logo.svg,https://stats.nba.com/player/2544,https://stats.nba.com/media/players/230x185/2544.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2544.png,https://stats.nba.com/media/players/700/2544.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2544.png,Y
2025,2024-25,LAL,1629060,Rui Hachimura,1610612747,2024,28,5,230,80,Rui,F,2/8/1998,Gonzaga,26,https://stats.nba.com/media/img/teams/logos/season/2024-25/LAL_logo.svg,https://stats.nba.com/player/1629060,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629060.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629060.png,https://stats.nba.com/media/players/700/1629060.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,Y
2025,2024-25,LAL,1626174,Christian Wood,1610612747,2024,35,8,214,80,Christian,F,9/27/1995,UNLV,29,https://stats.nba.com/media/img/teams/logos/season/2024-25/LAL_logo.svg,https://stats.nba.com/player/1626174,https://stats.nba.com/media/players/230x185/1626174.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626174.png,https://stats.nba.com/media/players/700/1626174.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626174.png,
2025,2024-25,LAL,1631132,Christian Koloko,1610612747,2024,35,1,230,84,Christian,C,6/20/2000,Arizona,24,https://stats.nba.com/media/img/teams/logos/season/2024-25/LAL_logo.svg,https://stats.nba.com/player/1631132,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631132.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631132.png,https://stats.nba.com/media/players/700/1631132.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,MEM,1641744,Zach Edey,1610612763,2024,NA,0,305,88,Zach,C,5/14/2002,Purdue,22,https://stats.nba.com/media/img/teams/logos/season/2024-25/MEM_logo.svg,https://stats.nba.com/player/1641744,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641744.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641744.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,MEM,1642377,Jaylen Wells,1610612763,2024,NA,0,NA,80,Jaylen,F,8/26/2003,Washington State,21,https://stats.nba.com/media/img/teams/logos/season/2024-25/MEM_logo.svg,https://stats.nba.com/player/1642377,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642377.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642377.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,MEM,1642285,Cam Spencer,1610612763,2024,NA,0,205,76,Cam,G,4/6/2000,Connecticut,24,https://stats.nba.com/media/img/teams/logos/season/2024-25/MEM_logo.svg,https://stats.nba.com/player/1642285,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642285.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642285.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,MEM,1630654,Armando Bacot,1610612763,2024,NA,0,240,82,Armando,C,3/6/2000,North Carolina,24,https://stats.nba.com/media/img/teams/logos/season/2024-25/MEM_logo.svg,https://stats.nba.com/player/1630654,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630654.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630654.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,MEM,1641970,Mãozinha Pereira,1610612763,2024,NA,1,177,80,Mãozinha,F,8/28/2000,NA,24,https://stats.nba.com/media/img/teams/logos/season/2024-25/MEM_logo.svg,https://stats.nba.com/player/1641970,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641970.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641970.png,https://stats.nba.com/media/players/700/1641970.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,MEM,1642530,Yuki Kawamura,1610612763,2024,NA,0,159,68,Yuki,G,5/2/2001,NA,23,https://stats.nba.com/media/img/teams/logos/season/2024-25/MEM_logo.svg,https://stats.nba.com/player/1642530,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642530.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642530.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,MEM,1630590,Scotty Pippen Jr.,1610612763,2024,1,2,170,73,Scotty,G,11/10/2000,Vanderbilt,23,https://stats.nba.com/media/img/teams/logos/season/2024-25/MEM_logo.svg,https://stats.nba.com/player/1630590,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630590.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630590.png,https://stats.nba.com/media/players/700/1630590.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,MEM,1631222,Jake LaRavia,1610612763,2024,3,2,235,79,Jake,F,11/3/2001,Wake Forest,22,https://stats.nba.com/media/img/teams/logos/season/2024-25/MEM_logo.svg,https://stats.nba.com/player/1631222,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631222.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631222.png,https://stats.nba.com/media/players/700/1631222.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,MEM,1631246,Vince Williams Jr.,1610612763,2024,5,2,205,76,Vince,G,8/30/2000,Virginia Commonwealth,24,https://stats.nba.com/media/img/teams/logos/season/2024-25/MEM_logo.svg,https://stats.nba.com/player/1631246,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631246.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631246.png,https://stats.nba.com/media/players/700/1631246.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,MEM,1630583,Santi Aldama,1610612763,2024,7,3,215,84,Santi,F-C,1/10/2001,Loyola-Maryland,23,https://stats.nba.com/media/img/teams/logos/season/2024-25/MEM_logo.svg,https://stats.nba.com/player/1630583,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630583.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630583.png,https://stats.nba.com/media/players/700/1630583.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,MEM,1628379,Luke Kennard,1610612763,2024,10,7,206,77,Luke,G,6/24/1996,Duke,28,https://stats.nba.com/media/img/teams/logos/season/2024-25/MEM_logo.svg,https://stats.nba.com/player/1628379,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628379.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628379.png,https://stats.nba.com/media/players/700/1628379.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628379.png,
2025,2024-25,MEM,1629630,Ja Morant,1610612763,2024,12,5,174,74,Ja,G,8/10/1999,Murray State,25,https://stats.nba.com/media/img/teams/logos/season/2024-25/MEM_logo.svg,https://stats.nba.com/player/1629630,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629630.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629630.png,https://stats.nba.com/media/players/700/1629630.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,Y
2025,2024-25,MEM,1628991,Jaren Jackson Jr.,1610612763,2024,13,6,242,82,Jaren,F-C,9/15/1999,Michigan State,25,https://stats.nba.com/media/img/teams/logos/season/2024-25/MEM_logo.svg,https://stats.nba.com/player/1628991,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628991.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628991.png,https://stats.nba.com/media/players/700/1628991.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628991.png,
2025,2024-25,MEM,1629634,Brandon Clarke,1610612763,2024,15,5,215,80,Brandon,F,9/19/1996,Gonzaga,28,https://stats.nba.com/media/img/teams/logos/season/2024-25/MEM_logo.svg,https://stats.nba.com/player/1629634,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629634.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629634.png,https://stats.nba.com/media/players/700/1629634.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,MEM,1630217,Desmond Bane,1610612763,2024,22,4,215,77,Desmond,G,6/25/1998,TCU,26,https://stats.nba.com/media/img/teams/logos/season/2024-25/MEM_logo.svg,https://stats.nba.com/player/1630217,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630217.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630217.png,https://stats.nba.com/media/players/700/1630217.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,MEM,1630643,Jay Huff,1610612763,2024,30,3,240,85,Jay,C,8/25/1997,Virginia,27,https://stats.nba.com/media/img/teams/logos/season/2024-25/MEM_logo.svg,https://stats.nba.com/player/1630643,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630643.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630643.png,https://stats.nba.com/media/players/700/1630643.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,MEM,203935,Marcus Smart,1610612763,2024,36,10,220,75,Marcus,G,3/6/1994,Oklahoma State,30,https://stats.nba.com/media/img/teams/logos/season/2024-25/MEM_logo.svg,https://stats.nba.com/player/203935,https://stats.nba.com/media/players/230x185/203935.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203935.png,https://stats.nba.com/media/players/700/203935.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203935.png,
2025,2024-25,MEM,1641713,GG Jackson,1610612763,2024,45,1,210,81,GG,F,12/17/2004,South Carolina,19,https://stats.nba.com/media/img/teams/logos/season/2024-25/MEM_logo.svg,https://stats.nba.com/player/1641713,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641713.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641713.png,https://stats.nba.com/media/players/700/1641713.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,MEM,1629723,John Konchar,1610612763,2024,46,5,210,77,John,G,3/22/1996,Indiana-Purdue Fort Wayne,28,https://stats.nba.com/media/img/teams/logos/season/2024-25/MEM_logo.svg,https://stats.nba.com/player/1629723,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629723.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629723.png,https://stats.nba.com/media/players/700/1629723.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,MEM,1629671,Miye Oni,1610612763,2024,81,3,206,77,Miye,G-F,8/4/1997,Yale,27,https://stats.nba.com/media/img/teams/logos/season/2024-25/MEM_logo.svg,https://stats.nba.com/player/1629671,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629671.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629671.png,https://stats.nba.com/media/players/700/1629671.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,MIA,1642352,Keshad Johnson,1610612748,2024,NA,0,225,79,Keshad,F,6/23/2001,Arizona,23,https://stats.nba.com/media/img/teams/logos/season/2024-25/MIA_logo.svg,https://stats.nba.com/player/1642352,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642352.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642352.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,MIA,1641815,Isaiah Stevens,1610612748,2024,NA,0,185,72,Isaiah,G,11/1/2000,Colorado State,23,https://stats.nba.com/media/img/teams/logos/season/2024-25/MIA_logo.svg,https://stats.nba.com/player/1641815,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641815.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641815.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,MIA,1642389,Zyon Pullin,1610612748,2024,NA,0,206,76,Zyon,G,3/3/2001,Florida,23,https://stats.nba.com/media/img/teams/logos/season/2024-25/MIA_logo.svg,https://stats.nba.com/player/1642389,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642389.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642389.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,MIA,1641915,Caleb Daniels,1610612748,2024,NA,0,210,76,Caleb,G,5/17/1999,Villanova,25,https://stats.nba.com/media/img/teams/logos/season/2024-25/MIA_logo.svg,https://stats.nba.com/player/1641915,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641915.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641915.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,MIA,1626196,Josh Richardson,1610612748,2024,0,9,200,77,Josh,G,9/15/1993,Tennessee,31,https://stats.nba.com/media/img/teams/logos/season/2024-25/MIA_logo.svg,https://stats.nba.com/player/1626196,https://stats.nba.com/media/players/230x185/1626196.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626196.png,https://stats.nba.com/media/players/700/1626196.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626196.png,
2025,2024-25,MIA,1626179,Terry Rozier,1610612748,2024,2,9,190,73,Terry,G,3/17/1994,Louisville,30,https://stats.nba.com/media/img/teams/logos/season/2024-25/MIA_logo.svg,https://stats.nba.com/player/1626179,https://stats.nba.com/media/players/230x185/1626179.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626179.png,https://stats.nba.com/media/players/700/1626179.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626179.png,
2025,2024-25,MIA,1631107,Nikola Jović,1610612748,2024,5,2,205,82,Nikola,F,6/9/2003,Mega Basket,21,https://stats.nba.com/media/img/teams/logos/season/2024-25/MIA_logo.svg,https://stats.nba.com/player/1631107,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631107.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631107.png,https://stats.nba.com/media/players/700/1631107.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,MIA,1642276,Kel'el Ware,1610612748,2024,7,0,230,84,Kel'el,C,4/20/2004,Indiana,20,https://stats.nba.com/media/img/teams/logos/season/2024-25/MIA_logo.svg,https://stats.nba.com/player/1642276,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642276.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642276.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,MIA,1630696,Dru Smith,1610612748,2024,9,2,203,74,Dru,G,12/30/1997,Missouri,26,https://stats.nba.com/media/img/teams/logos/season/2024-25/MIA_logo.svg,https://stats.nba.com/player/1630696,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630696.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630696.png,https://stats.nba.com/media/players/700/1630696.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,MIA,1641796,Pelle Larsson,1610612748,2024,9,0,215,77,Pelle,G,2/23/2001,Arizona,23,https://stats.nba.com/media/img/teams/logos/season/2024-25/MIA_logo.svg,https://stats.nba.com/player/1641796,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641796.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641796.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,MIA,1631170,Jaime Jaquez Jr.,1610612748,2024,11,1,225,78,Jaime,G,2/18/2001,UCLA,23,https://stats.nba.com/media/img/teams/logos/season/2024-25/MIA_logo.svg,https://stats.nba.com/player/1631170,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631170.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631170.png,https://stats.nba.com/media/players/700/1631170.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,MIA,1628389,Bam Adebayo,1610612748,2024,13,7,255,81,Bam,C-F,7/18/1997,Kentucky,27,https://stats.nba.com/media/img/teams/logos/season/2024-25/MIA_logo.svg,https://stats.nba.com/player/1628389,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628389.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628389.png,https://stats.nba.com/media/players/700/1628389.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628389.png,Y
2025,2024-25,MIA,1630528,Josh Christopher,1610612748,2024,13,2,215,76,Josh,G,12/8/2001,Arizona State,22,https://stats.nba.com/media/img/teams/logos/season/2024-25/MIA_logo.svg,https://stats.nba.com/player/1630528,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630528.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630528.png,https://stats.nba.com/media/players/700/1630528.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,MIA,1629639,Tyler Herro,1610612748,2024,14,5,195,77,Tyler,G,1/20/2000,Kentucky,24,https://stats.nba.com/media/img/teams/logos/season/2024-25/MIA_logo.svg,https://stats.nba.com/player/1629639,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629639.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629639.png,https://stats.nba.com/media/players/700/1629639.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,Y
2025,2024-25,MIA,202692,Alec Burks,1610612748,2024,18,13,214,77,Alec,G,7/20/1991,Colorado,33,https://stats.nba.com/media/img/teams/logos/season/2024-25/MIA_logo.svg,https://stats.nba.com/player/202692,https://stats.nba.com/media/players/230x185/202692.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202692.png,https://stats.nba.com/media/players/700/202692.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202692.png,
2025,2024-25,MIA,202710,Jimmy Butler,1610612748,2024,22,13,230,79,Jimmy,F,9/14/1989,Marquette,35,https://stats.nba.com/media/img/teams/logos/season/2024-25/MIA_logo.svg,https://stats.nba.com/player/202710,https://stats.nba.com/media/players/230x185/202710.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202710.png,https://stats.nba.com/media/players/700/202710.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202710.png,Y
2025,2024-25,MIA,1629312,Haywood Highsmith,1610612748,2024,24,4,220,77,Haywood,F,12/9/1996,Wheeling Jesuit,27,https://stats.nba.com/media/img/teams/logos/season/2024-25/MIA_logo.svg,https://stats.nba.com/player/1629312,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629312.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629312.png,https://stats.nba.com/media/players/700/1629312.png,https://stats.nba.com/media/players/700/1629312.png,
2025,2024-25,MIA,1629642,Nassir Little,1610612748,2024,25,5,220,78,Nassir,F-G,2/11/2000,North Carolina,24,https://stats.nba.com/media/img/teams/logos/season/2024-25/MIA_logo.svg,https://stats.nba.com/player/1629642,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629642.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629642.png,https://stats.nba.com/media/players/700/1629642.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,
2025,2024-25,MIA,1628418,Thomas Bryant,1610612748,2024,31,7,248,82,Thomas,C-F,7/31/1997,Indiana,27,https://stats.nba.com/media/img/teams/logos/season/2024-25/MIA_logo.svg,https://stats.nba.com/player/1628418,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628418.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628418.png,https://stats.nba.com/media/players/700/1628418.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628418.png,
2025,2024-25,MIA,201567,Kevin Love,1610612748,2024,42,16,251,80,Kevin,F-C,9/7/1988,UCLA,36,https://stats.nba.com/media/img/teams/logos/season/2024-25/MIA_logo.svg,https://stats.nba.com/player/201567,https://stats.nba.com/media/players/230x185/201567.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201567.png,https://stats.nba.com/media/players/700/201567.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201567.png,
