"","yearSeason","slugSeason","slugTeam","idPlayer","namePlayer","idTeam","yearSeasonStart","numberJersey","countYearsExperience","weightLBS","heightInches","nameTeam","groupPosition","dateBirth","nameSchool","agePlayer","urlTeamSeasonLogo","urlPlayerStats","urlPlayerThumbnail","urlPlayerHeadshot","urlPlayerActionPhoto","urlPlayerPhoto"
"301",2025,"2024-25","MIL",1631250,"Pete Nance",1610612749,2024,35,1,225,82,"Pete","F",2000-02-19,"North Carolina",25,"https://stats.nba.com/media/img/teams/logos/season/2024-25/MIL_logo.svg","https://stats.nba.com/player/1631250","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631250.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631250.png","https://stats.nba.com/media/players/700/1631250.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"302",2025,"2024-25","MIL",1641748,"Andre Jackson Jr.",1610612749,2024,44,1,209,78,"Andre","G",2001-11-13,"Connecticut",23,"https://stats.nba.com/media/img/teams/logos/season/2024-25/MIL_logo.svg","https://stats.nba.com/player/1641748","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641748.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641748.png","https://stats.nba.com/media/players/700/1641748.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"303",2025,"2024-25","MIN",1630545,"Terrence Shannon Jr.",1610612750,2024,0,0,215,78,"Terrence","G-F",2000-07-30,"Illinois",24,"https://stats.nba.com/media/img/teams/logos/season/2024-25/MIN_logo.svg","https://stats.nba.com/player/1630545","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630545.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630545.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"304",2025,"2024-25","MIN",1628978,"Donte DiVincenzo",1610612750,2024,0,6,203,76,"Donte","G",1997-01-31,"Villanova",28,"https://stats.nba.com/media/img/teams/logos/season/2024-25/MIN_logo.svg","https://stats.nba.com/player/1628978","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628978.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628978.png","https://stats.nba.com/media/players/700/1628978.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628978.png"
"305",2025,"2024-25","MIN",1630183,"Jaden McDaniels",1610612750,2024,3,4,185,81,"Jaden","F",2000-09-29,"Washington",24,"https://stats.nba.com/media/img/teams/logos/season/2024-25/MIN_logo.svg","https://stats.nba.com/player/1630183","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630183.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630183.png","https://stats.nba.com/media/players/700/1630183.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"306",2025,"2024-25","MIN",1642265,"Rob Dillingham",1610612750,2024,4,0,175,75,"Rob","G",2005-01-04,"Kentucky",20,"https://stats.nba.com/media/img/teams/logos/season/2024-25/MIN_logo.svg","https://stats.nba.com/player/1642265","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642265.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642265.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"307",2025,"2024-25","MIN",1630162,"Anthony Edwards",1610612750,2024,5,4,225,76,"Anthony","G",2001-08-05,"Georgia",23,"https://stats.nba.com/media/img/teams/logos/season/2024-25/MIN_logo.svg","https://stats.nba.com/player/1630162","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630162.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630162.png","https://stats.nba.com/media/players/700/1630162.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"308",2025,"2024-25","MIN",204060,"Joe Ingles",1610612750,2024,7,10,220,80,"Joe","F-G",1987-10-02,"Maccabi Tel Aviv",37,"https://stats.nba.com/media/img/teams/logos/season/2024-25/MIN_logo.svg","https://stats.nba.com/player/204060","https://stats.nba.com/media/players/230x185/204060.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/204060.png","https://stats.nba.com/media/players/700/204060.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/204060.png"
"309",2025,"2024-25","MIN",1631169,"Josh Minott",1610612750,2024,8,2,205,80,"Josh","F",2002-11-25,"Memphis",22,"https://stats.nba.com/media/img/teams/logos/season/2024-25/MIN_logo.svg","https://stats.nba.com/player/1631169","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631169.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631169.png","https://stats.nba.com/media/players/700/1631169.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"310",2025,"2024-25","MIN",1629638,"Nickeil Alexander-Walker",1610612750,2024,9,5,205,77,"Nickeil","G",1998-09-02,"Virginia Tech",26,"https://stats.nba.com/media/img/teams/logos/season/2024-25/MIN_logo.svg","https://stats.nba.com/player/1629638","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629638.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629638.png","https://stats.nba.com/media/players/700/1629638.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"311",2025,"2024-25","MIN",201144,"Mike Conley",1610612750,2024,10,17,175,72,"Mike","G",1987-10-11,"Ohio State",37,"https://stats.nba.com/media/img/teams/logos/season/2024-25/MIN_logo.svg","https://stats.nba.com/player/201144","https://stats.nba.com/media/players/230x185/201144.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201144.png","https://stats.nba.com/media/players/700/201144.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201144.png"
"312",2025,"2024-25","MIN",1629675,"Naz Reid",1610612750,2024,11,5,264,81,"Naz","C-F",1999-08-26,"Louisiana State",25,"https://stats.nba.com/media/img/teams/logos/season/2024-25/MIN_logo.svg","https://stats.nba.com/player/1629675","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629675.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629675.png","https://stats.nba.com/media/players/700/1629675.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"313",2025,"2024-25","MIN",1641803,"Tristen Newton",1610612750,2024,13,0,190,77,"Tristen","G",2001-04-26,"Connecticut",23,"https://stats.nba.com/media/img/teams/logos/season/2024-25/MIN_logo.svg","https://stats.nba.com/player/1641803","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641803.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641803.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"314",2025,"2024-25","MIN",1642399,"Jesse Edwards",1610612750,2024,14,0,236,84,"Jesse","C",2000-03-18,"West Virginia",25,"https://stats.nba.com/media/img/teams/logos/season/2024-25/MIN_logo.svg","https://stats.nba.com/player/1642399","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642399.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642399.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"315",2025,"2024-25","MIN",1641740,"Jaylen Clark",1610612750,2024,22,0,205,76,"Jaylen","G",2001-10-13,"UCLA",23,"https://stats.nba.com/media/img/teams/logos/season/2024-25/MIN_logo.svg","https://stats.nba.com/player/1641740","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641740.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641740.png","https://stats.nba.com/media/players/700/1641740.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"316",2025,"2024-25","MIN",203497,"Rudy Gobert",1610612750,2024,27,11,258,85,"Rudy","C",1992-06-26,"Cholet",32,"https://stats.nba.com/media/img/teams/logos/season/2024-25/MIN_logo.svg","https://stats.nba.com/player/203497","https://stats.nba.com/media/players/230x185/203497.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203497.png","https://stats.nba.com/media/players/700/203497.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203497.png"
"317",2025,"2024-25","MIN",203944,"Julius Randle",1610612750,2024,30,10,250,81,"Julius","F-C",1994-11-29,"Kentucky",30,"https://stats.nba.com/media/img/teams/logos/season/2024-25/MIN_logo.svg","https://stats.nba.com/player/203944","https://stats.nba.com/media/players/230x185/203944.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203944.png","https://stats.nba.com/media/players/700/203944.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203944.png"
"318",2025,"2024-25","MIN",1631159,"Leonard Miller",1610612750,2024,33,1,220,82,"Leonard","F",2003-11-26,"NBA G League Ignite",21,"https://stats.nba.com/media/img/teams/logos/season/2024-25/MIN_logo.svg","https://stats.nba.com/player/1631159","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631159.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631159.png","https://stats.nba.com/media/players/700/1631159.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"319",2025,"2024-25","MIN",1630568,"Luka Garza",1610612750,2024,55,3,243,82,"Luka","C",1998-12-27,"Iowa",26,"https://stats.nba.com/media/img/teams/logos/season/2024-25/MIN_logo.svg","https://stats.nba.com/player/1630568","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630568.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630568.png","https://stats.nba.com/media/players/700/1630568.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"320",2025,"2024-25","MIN",1630538,"Bones Hyland",1610612750,2024,77,3,169,74,"Bones","G",2000-09-14,"Virginia Commonwealth",24,"https://stats.nba.com/media/img/teams/logos/season/2024-25/MIN_logo.svg","https://stats.nba.com/player/1630538","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630538.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630538.png","https://stats.nba.com/media/players/700/1630538.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"321",2025,"2024-25","NOP",1631232,"Keion Brooks Jr.",1610612740,2024,NA,0,210,79,"Keion","F",2000-08-07,"Washington",24,"https://stats.nba.com/media/img/teams/logos/season/2024-25/NOP_logo.svg","https://stats.nba.com/player/1631232","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631232.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631232.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"322",2025,"2024-25","NOP",1628971,"Bruce Brown",1610612740,2024,0,6,202,76,"Bruce","G-F",1996-08-15,"Miami",28,"https://stats.nba.com/media/img/teams/logos/season/2024-25/NOP_logo.svg","https://stats.nba.com/player/1628971","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628971.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628971.png","https://stats.nba.com/media/players/700/1628971.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628971.png"
"323",2025,"2024-25","NOP",1629627,"Zion Williamson",1610612740,2024,1,4,284,78,"Zion","F",2000-07-06,"Duke",24,"https://stats.nba.com/media/img/teams/logos/season/2024-25/NOP_logo.svg","https://stats.nba.com/player/1629627","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629627.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629627.png","https://stats.nba.com/media/players/700/1629627.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"324",2025,"2024-25","NOP",1630529,"Herbert Jones",1610612740,2024,2,3,206,79,"Herbert","F",1998-10-06,"Alabama",26,"https://stats.nba.com/media/img/teams/logos/season/2024-25/NOP_logo.svg","https://stats.nba.com/player/1630529","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630529.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630529.png","https://stats.nba.com/media/players/700/1630529.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"325",2025,"2024-25","NOP",203468,"CJ McCollum",1610612740,2024,3,11,190,75,"CJ","G",1991-09-19,"Lehigh",33,"https://stats.nba.com/media/img/teams/logos/season/2024-25/NOP_logo.svg","https://stats.nba.com/player/203468","https://stats.nba.com/media/players/230x185/203468.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203468.png","https://stats.nba.com/media/players/700/203468.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203468.png"
"326",2025,"2024-25","NOP",203901,"Elfrid Payton",1610612740,2024,4,8,195,75,"Elfrid","G",1994-02-22,"Louisana-Lafayette",31,"https://stats.nba.com/media/img/teams/logos/season/2024-25/NOP_logo.svg","https://stats.nba.com/player/203901","https://stats.nba.com/media/players/230x185/203901.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203901.png","https://stats.nba.com/media/players/700/203901.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203901.png"
"327",2025,"2024-25","NOP",1627749,"Dejounte Murray",1610612740,2024,5,7,180,76,"Dejounte","G",1996-09-19,"Washington",28,"https://stats.nba.com/media/img/teams/logos/season/2024-25/NOP_logo.svg","https://stats.nba.com/player/1627749","https://stats.nba.com/media/players/230x185/1627749.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627749.png","https://stats.nba.com/media/players/700/1627749.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627749.png"
"328",2025,"2024-25","NOP",1631288,"Jamal Cain",1610612740,2024,8,2,191,78,"Jamal","F",1999-03-20,"Oakland",26,"https://stats.nba.com/media/img/teams/logos/season/2024-25/NOP_logo.svg","https://stats.nba.com/player/1631288","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631288.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631288.png","https://stats.nba.com/media/players/700/1631288.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"329",2025,"2024-25","NOP",1630527,"Brandon Boston",1610612740,2024,11,3,188,78,"Brandon","G",2001-11-28,"Kentucky",23,"https://stats.nba.com/media/img/teams/logos/season/2024-25/NOP_logo.svg","https://stats.nba.com/player/1630527","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630527.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630527.png","https://stats.nba.com/media/players/700/1630527.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"330",2025,"2024-25","NOP",1641810,"Antonio Reeves",1610612740,2024,12,0,205,77,"Antonio","G",2002-11-20,"Kentucky",22,"https://stats.nba.com/media/img/teams/logos/season/2024-25/NOP_logo.svg","https://stats.nba.com/player/1641810","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641810.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641810.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"331",2025,"2024-25","NOP",203482,"Kelly Olynyk",1610612740,2024,13,11,240,83,"Kelly","F-C",1991-04-19,"Gonzaga",34,"https://stats.nba.com/media/img/teams/logos/season/2024-25/NOP_logo.svg","https://stats.nba.com/player/203482","https://stats.nba.com/media/players/230x185/203482.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203482.png","https://stats.nba.com/media/players/700/203482.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203482.png"
"332",2025,"2024-25","NOP",1630631,"Jose Alvarado",1610612740,2024,15,3,179,72,"Jose","G",1998-04-12,"Georgia Tech",27,"https://stats.nba.com/media/img/teams/logos/season/2024-25/NOP_logo.svg","https://stats.nba.com/player/1630631","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630631.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630631.png","https://stats.nba.com/media/players/700/1630631.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"333",2025,"2024-25","NOP",1631255,"Karlo Matković",1610612740,2024,17,0,231,82,"Karlo","F-C",2001-03-30,"Mega Basket",24,"https://stats.nba.com/media/img/teams/logos/season/2024-25/NOP_logo.svg","https://stats.nba.com/player/1631255","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631255.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631255.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"334",2025,"2024-25","NOP",1642274,"Yves Missi",1610612740,2024,21,0,235,83,"Yves","C",2004-05-14,"Baylor",20,"https://stats.nba.com/media/img/teams/logos/season/2024-25/NOP_logo.svg","https://stats.nba.com/player/1642274","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642274.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642274.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"335",2025,"2024-25","NOP",1631311,"Lester Quinones",1610612740,2024,22,2,208,76,"Lester","G",2000-11-16,"Memphis",24,"https://stats.nba.com/media/img/teams/logos/season/2024-25/NOP_logo.svg","https://stats.nba.com/player/1631311","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631311.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631311.png","https://stats.nba.com/media/players/700/1631311.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"336",2025,"2024-25","NOP",1641722,"Jordan Hawkins",1610612740,2024,24,1,190,77,"Jordan","G",2002-04-29,"Connecticut",22,"https://stats.nba.com/media/img/teams/logos/season/2024-25/NOP_logo.svg","https://stats.nba.com/player/1641722","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641722.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641722.png","https://stats.nba.com/media/players/700/1641722.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"337",2025,"2024-25","NOP",1630530,"Trey Murphy III",1610612740,2024,25,3,206,80,"Trey","F",2000-06-18,"Virginia",24,"https://stats.nba.com/media/img/teams/logos/season/2024-25/NOP_logo.svg","https://stats.nba.com/player/1630530","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630530.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630530.png","https://stats.nba.com/media/players/700/1630530.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"338",2025,"2024-25","NOP",1630526,"Jeremiah Robinson-Earl",1610612740,2024,50,3,240,80,"Jeremiah","F",2000-11-03,"Villanova",24,"https://stats.nba.com/media/img/teams/logos/season/2024-25/NOP_logo.svg","https://stats.nba.com/player/1630526","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630526.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630526.png","https://stats.nba.com/media/players/700/1630526.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"339",2025,"2024-25","NYK",1626153,"Delon Wright",1610612752,2024,0,9,185,77,"Delon","G",1992-04-26,"Utah",32,"https://stats.nba.com/media/img/teams/logos/season/2024-25/NYK_logo.svg","https://stats.nba.com/player/1626153","https://stats.nba.com/media/players/230x185/1626153.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626153.png","https://stats.nba.com/media/players/700/1626153.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626153.png"
"340",2025,"2024-25","NYK",1630699,"MarJon Beauchamp",1610612752,2024,0,2,199,79,"MarJon","F",2000-10-12,"NBA G League Ignite",24,"https://stats.nba.com/media/img/teams/logos/season/2024-25/NYK_logo.svg","https://stats.nba.com/player/1630699","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630699.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630699.png","https://stats.nba.com/media/players/700/1630699.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"341",2025,"2024-25","NYK",200782,"P.J. Tucker",1610612752,2024,NA,13,245,77,"P.J.","F",1985-05-05,"Texas",39,"https://stats.nba.com/media/img/teams/logos/season/2024-25/NYK_logo.svg","https://stats.nba.com/player/200782","https://stats.nba.com/media/players/230x185/200782.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200782.png","https://stats.nba.com/media/players/700/200782.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200782.png"
"342",2025,"2024-25","NYK",1626166,"Cameron Payne",1610612752,2024,1,9,183,75,"Cameron","G",1994-08-08,"Murray State",30,"https://stats.nba.com/media/img/teams/logos/season/2024-25/NYK_logo.svg","https://stats.nba.com/player/1626166","https://stats.nba.com/media/players/230x185/1626166.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626166.png","https://stats.nba.com/media/players/700/1626166.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626166.png"
"343",2025,"2024-25","NYK",1630540,"Miles McBride",1610612752,2024,2,3,195,73,"Miles","G",2000-09-08,"West Virginia",24,"https://stats.nba.com/media/img/teams/logos/season/2024-25/NYK_logo.svg","https://stats.nba.com/player/1630540","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630540.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630540.png","https://stats.nba.com/media/players/700/1630540.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"344",2025,"2024-25","NYK",1628404,"Josh Hart",1610612752,2024,3,7,215,76,"Josh","G",1995-03-06,"Villanova",30,"https://stats.nba.com/media/img/teams/logos/season/2024-25/NYK_logo.svg","https://stats.nba.com/player/1628404","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628404.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628404.png","https://stats.nba.com/media/players/700/1628404.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628404.png"
"345",2025,"2024-25","NYK",1642359,"Pacôme Dadiet",1610612752,2024,4,0,210,80,"Pacôme","F",2005-07-27,"Ratiopharm Ulm",19,"https://stats.nba.com/media/img/teams/logos/season/2024-25/NYK_logo.svg","https://stats.nba.com/player/1642359","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642359.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642359.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"346",2025,"2024-25","NYK",1630173,"Precious Achiuwa",1610612752,2024,5,4,243,80,"Precious","F",1999-09-19,"Memphis",25,"https://stats.nba.com/media/img/teams/logos/season/2024-25/NYK_logo.svg","https://stats.nba.com/player/1630173","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630173.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630173.png","https://stats.nba.com/media/players/700/1630173.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"347",2025,"2024-25","NYK",1628384,"OG Anunoby",1610612752,2024,8,7,240,79,"OG","F-G",1997-07-17,"Indiana",27,"https://stats.nba.com/media/img/teams/logos/season/2024-25/NYK_logo.svg","https://stats.nba.com/player/1628384","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628384.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628384.png","https://stats.nba.com/media/players/700/1628384.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628384.png"
"348",2025,"2024-25","NYK",1641755,"Kevin McCullar Jr.",1610612752,2024,9,0,210,78,"Kevin","G",2001-03-15,"Kansas",24,"https://stats.nba.com/media/img/teams/logos/season/2024-25/NYK_logo.svg","https://stats.nba.com/player/1641755","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641755.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641755.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"349",2025,"2024-25","NYK",1628973,"Jalen Brunson",1610612752,2024,11,6,190,74,"Jalen","G",1996-08-31,"Villanova",28,"https://stats.nba.com/media/img/teams/logos/season/2024-25/NYK_logo.svg","https://stats.nba.com/player/1628973","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628973.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628973.png","https://stats.nba.com/media/players/700/1628973.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628973.png"
"350",2025,"2024-25","NYK",1642278,"Tyler Kolek",1610612752,2024,13,0,195,75,"Tyler","G",2001-03-27,"Marquette",24,"https://stats.nba.com/media/img/teams/logos/season/2024-25/NYK_logo.svg","https://stats.nba.com/player/1642278","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642278.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1642278.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png"
"351",2025,"2024-25","NYK",1629011,"Mitchell Robinson",1610612752,2024,23,6,240,84,"Mitchell","C-F",1998-04-01,"Western Kentucky",27,"https://stats.nba.com/media/img/teams/logos/season/2024-25/NYK_logo.svg","https://stats.nba.com/player/1629011","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629011.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629011.png","https://stats.nba.com/media/players/700/1629011.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629011.png"
"352",2025,"2024-25","NYK",1628969,"Mikal Bridges",1610612752,2024,25,6,209,78,"Mikal","G-F",1996-08-30,"Villanova",28,"https://stats.nba.com/media/img/teams/logos/season/2024-25/NYK_logo.svg","https://stats.nba.com/player/1628969","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628969.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628969.png","https://stats.nba.com/media/players/700/1628969.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628969.png"
